videoID,channelID,channelTitle,channelDate,channelViewCount,channelSubscriberCount,channelVideoCount,channelCountry,commentDate,commentLikeCount,videoGenre,hasDescription,channelDescription,defaultProfilePic,isDuplicateComment,label,comment_hour,comment_dayofweek,time_of_day,account_age_days,account_age_bin,has_likes,likes_bin,subscriber_bin,video_count_bin,is_duplicate,has_country,has_description,has_default_pic,profile_complete_score,profile_complete_bin,comments_per_video,comments_per_video_bin,genre_group,pros_anomaly_score,num_features_used,account_age_bin_score,subscriber_bin_score,profile_complete_bin_score,time_of_day_score,is_duplicate_score,comments_per_video_bin_score,iso_forest_score,iso_forest_anomaly,pros_anomaly_binary,pros_pred,iso_pred
VID_194_3,CH_0194,Channel_194,2020-03-11 00:00:00+00:00,8603,904,102,DE,2021-02-28 00:00:00+00:00,0,News & Politics,True,Some description,True,1,1,0,6,Night (0-6),354.0,3m-1y,0,0,101-1k,101-500,0,1,1,1,2,Medium,1,1,News & Politics,0.0009150872005440292,3,-0.005025294219203619,-0.000900991108640153,0.00867154692947586,0.0,0.0,0.0,1,0,0,0,0
VID_194_4,CH_0194,Channel_194,2020-03-11 00:00:00+00:00,8603,904,102,DE,2020-09-13 00:00:00+00:00,0,News & Politics,True,Some description,True,1,1,0,6,Night (0-6),186.0,3m-1y,0,0,101-1k,101-500,0,1,1,1,2,Medium,1,1,News & Politics,0.0009150872005440292,3,-0.005025294219203619,-0.000900991108640153,0.00867154692947586,0.0,0.0,0.0,1,0,0,0,0
VID_195_0,CH_0195,Channel_195,2021-02-24 00:00:00+00:00,14070,84,140,,2021-06-11 00:00:00+00:00,2,Sports,True,Some description,True,0,0,0,4,Night (0-6),107.0,3m-1y,1,2-5,1-100,101-500,0,0,1,1,1,Low,1,1,Sports,-0.004596842289767747,3,-0.005025294219203619,0.0006013481183710765,-0.009366580768470698,0.0,0.0,0.0,-1,1,0,0,1
VID_195_1,CH_0195,Channel_195,2021-02-24 00:00:00+00:00,14070,84,140,,2021-11-05 00:00:00+00:00,1,Sports,True,Some description,True,0,0,0,4,Night (0-6),254.0,3m-1y,1,1,1-100,101-500,0,0,1,1,1,Low,1,1,Sports,-0.004596842289767747,3,-0.005025294219203619,0.0006013481183710765,-0.009366580768470698,0.0,0.0,0.0,-1,1,0,0,1
VID_195_2,CH_0195,Channel_195,2021-02-24 00:00:00+00:00,14070,84,140,,2022-05-11 00:00:00+00:00,2,Sports,True,Some description,True,0,0,0,2,Night (0-6),441.0,>1y,1,2-5,1-100,101-500,0,0,1,1,1,Low,1,1,Sports,-0.001541556403916881,3,0.0041405634383489785,0.0006013481183710765,-0.009366580768470698,0.0,0.0,0.0,1,0,0,0,0
VID_195_3,CH_0195,Channel_195,2021-02-24 00:00:00+00:00,14070,84,140,,2021-04-08 00:00:00+00:00,0,Sports,True,Some description,True,0,0,0,3,Night (0-6),43.0,1-3m,0,0,1-100,101-500,0,0,1,1,1,Low,1,1,Sports,-0.007084801063223234,3,-0.012489170539570082,0.0006013481183710765,-0.009366580768470698,0.0,0.0,0.0,-1,1,0,0,1
VID_195_4,CH_0195,Channel_195,2021-02-24 00:00:00+00:00,14070,84,140,,2022-10-14 00:00:00+00:00,3,Sports,True,Some description,True,0,0,0,4,Night (0-6),597.0,>1y,1,2-5,1-100,101-500,0,0,1,1,1,Low,1,1,Sports,-0.001541556403916881,3,0.0041405634383489785,0.0006013481183710765,-0.009366580768470698,0.0,0.0,0.0,1,0,0,0,0
VID_196_0,CH_0196,Channel_196,2020-02-02 00:00:00+00:00,9621,161,77,,2022-02-17 00:00:00+00:00,0,Education,False,,True,1,1,0,3,Night (0-6),746.0,>1y,0,0,101-1k,51-100,0,0,0,1,0,None,1,1,Education,-0.053931021170839394,3,0.0041405634383489785,-0.000900991108640153,-0.165032635842227,0.0,0.0,0.0,1,0,0,0,0
VID_196_1,CH_0196,Channel_196,2020-02-02 00:00:00+00:00,9621,161,77,,2020-10-29 00:00:00+00:00,0,Education,False,,True,0,1,0,3,Night (0-6),270.0,3m-1y,0,0,101-1k,51-100,0,0,0,1,0,None,1,1,Education,-0.05698630705669026,3,-0.005025294219203619,-0.000900991108640153,-0.165032635842227,0.0,0.0,0.0,1,0,0,0,0
VID_196_2,CH_0196,Channel_196,2020-02-02 00:00:00+00:00,9621,161,77,,2021-06-02 00:00:00+00:00,0,Education,False,,True,1,1,0,2,Night (0-6),486.0,>1y,0,0,101-1k,51-100,0,0,0,1,0,None,1,1,Education,-0.053931021170839394,3,0.0041405634383489785,-0.000900991108640153,-0.165032635842227,0.0,0.0,0.0,1,0,0,0,0
VID_196_3,CH_0196,Channel_196,2020-02-02 00:00:00+00:00,9621,161,77,,2022-09-08 00:00:00+00:00,0,Education,False,,True,1,1,0,3,Night (0-6),949.0,>1y,0,0,101-1k,51-100,0,0,0,1,0,None,1,1,Education,-0.053931021170839394,3,0.0041405634383489785,-0.000900991108640153,-0.165032635842227,0.0,0.0,0.0,1,0,0,0,0
VID_196_4,CH_0196,Channel_196,2020-02-02 00:00:00+00:00,9621,161,77,,2020-06-15 00:00:00+00:00,0,Education,False,,True,0,1,0,0,Night (0-6),134.0,3m-1y,0,0,101-1k,51-100,0,0,0,1,0,None,1,1,Education,-0.05698630705669026,3,-0.005025294219203619,-0.000900991108640153,-0.165032635842227,0.0,0.0,0.0,1,0,0,0,0
VID_197_0,CH_0197,Channel_197,2021-02-25 00:00:00+00:00,495,243,29,UK,2022-10-22 00:00:00+00:00,0,News & Politics,True,Some description,True,0,0,0,5,Night (0-6),604.0,>1y,0,0,101-1k,11-50,0,1,1,1,2,Medium,1,1,News & Politics,0.003970373086394895,3,0.0041405634383489785,-0.000900991108640153,0.00867154692947586,0.0,0.0,0.0,1,0,0,1,0
VID_197_1,CH_0197,Channel_197,2021-02-25 00:00:00+00:00,495,243,29,UK,2022-05-20 00:00:00+00:00,4,News & Politics,True,Some description,True,0,0,0,4,Night (0-6),449.0,>1y,1,2-5,101-1k,11-50,0,1,1,1,2,Medium,1,1,News & Politics,0.003970373086394895,3,0.0041405634383489785,-0.000900991108640153,0.00867154692947586,0.0,0.0,0.0,1,0,0,1,0
VID_197_2,CH_0197,Channel_197,2021-02-25 00:00:00+00:00,495,243,29,UK,2021-07-18 00:00:00+00:00,2,News & Politics,True,Some description,True,0,0,0,6,Night (0-6),143.0,3m-1y,1,2-5,101-1k,11-50,0,1,1,1,2,Medium,1,1,News & Politics,0.0009150872005440292,3,-0.005025294219203619,-0.000900991108640153,0.00867154692947586,0.0,0.0,0.0,1,0,0,0,0
VID_197_3,CH_0197,Channel_197,2021-02-25 00:00:00+00:00,495,243,29,UK,2021-08-22 00:00:00+00:00,2,News & Politics,True,Some description,True,0,0,0,6,Night (0-6),178.0,3m-1y,1,2-5,101-1k,11-50,0,1,1,1,2,Medium,1,1,News & Politics,0.0009150872005440292,3,-0.005025294219203619,-0.000900991108640153,0.00867154692947586,0.0,0.0,0.0,1,0,0,0,0
VID_197_4,CH_0197,Channel_197,2021-02-25 00:00:00+00:00,495,243,29,UK,2022-04-16 00:00:00+00:00,4,News & Politics,True,Some description,True,0,0,0,5,Night (0-6),415.0,>1y,1,2-5,101-1k,11-50,0,1,1,1,2,Medium,1,1,News & Politics,0.003970373086394895,3,0.0041405634383489785,-0.000900991108640153,0.00867154692947586,0.0,0.0,0.0,1,0,0,1,0
VID_198_0,CH_0198,Channel_198,2022-06-08 00:00:00+00:00,1783,83,29,CA,2024-02-20 00:00:00+00:00,0,Music,True,Some description,True,0,1,0,1,Night (0-6),622.0,>1y,0,0,1-100,11-50,0,1,1,1,2,Medium,1,1,Music,0.004471152828731972,3,0.0041405634383489785,0.0006013481183710765,0.00867154692947586,0.0,0.0,0.0,1,0,0,1,0
VID_198_1,CH_0198,Channel_198,2022-06-08 00:00:00+00:00,1783,83,29,CA,2023-05-22 00:00:00+00:00,0,Music,True,Some description,True,1,1,0,0,Night (0-6),348.0,3m-1y,0,0,1-100,11-50,0,1,1,1,2,Medium,1,1,Music,0.0014158669428811057,3,-0.005025294219203619,0.0006013481183710765,0.00867154692947586,0.0,0.0,0.0,1,0,0,0,0
VID_198_2,CH_0198,Channel_198,2022-06-08 00:00:00+00:00,1783,83,29,CA,2024-11-27 00:00:00+00:00,0,Music,True,Some description,True,1,1,0,2,Night (0-6),903.0,>1y,0,0,1-100,11-50,0,1,1,1,2,Medium,1,1,Music,0.004471152828731972,3,0.0041405634383489785,0.0006013481183710765,0.00867154692947586,0.0,0.0,0.0,1,0,0,1,0
VID_198_3,CH_0198,Channel_198,2022-06-08 00:00:00+00:00,1783,83,29,CA,2022-10-07 00:00:00+00:00,0,Music,True,Some description,True,1,1,0,4,Night (0-6),121.0,3m-1y,0,0,1-100,11-50,0,1,1,1,2,Medium,1,1,Music,0.0014158669428811057,3,-0.005025294219203619,0.0006013481183710765,0.00867154692947586,0.0,0.0,0.0,1,0,0,0,0
VID_198_4,CH_0198,Channel_198,2022-06-08 00:00:00+00:00,1783,83,29,CA,2024-11-23 00:00:00+00:00,0,Music,True,Some description,True,1,1,0,5,Night (0-6),899.0,>1y,0,0,1-100,11-50,0,1,1,1,2,Medium,1,1,Music,0.004471152828731972,3,0.0041405634383489785,0.0006013481183710765,0.00867154692947586,0.0,0.0,0.0,1,0,0,1,0
VID_199_0,CH_0199,Channel_199,2021-03-26 00:00:00+00:00,8347,73,42,US,2023-07-12 00:00:00+00:00,0,Entertainment,True,Some description,False,0,0,0,2,Night (0-6),838.0,>1y,0,0,1-100,11-50,0,1,1,0,3,High,1,1,Entertainment,0.0008019050892052143,3,0.0041405634383489785,0.0006013481183710765,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_199_1,CH_0199,Channel_199,2021-03-26 00:00:00+00:00,8347,73,42,US,2022-05-24 00:00:00+00:00,3,Entertainment,True,Some description,False,0,0,0,1,Night (0-6),424.0,>1y,1,2-5,1-100,11-50,0,1,1,0,3,High,1,1,Entertainment,0.0008019050892052143,3,0.0041405634383489785,0.0006013481183710765,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_199_2,CH_0199,Channel_199,2021-03-26 00:00:00+00:00,8347,73,42,US,2021-10-19 00:00:00+00:00,2,Entertainment,True,Some description,False,0,0,0,1,Night (0-6),207.0,3m-1y,1,2-5,1-100,11-50,0,1,1,0,3,High,1,1,Entertainment,-0.0022533807966456515,3,-0.005025294219203619,0.0006013481183710765,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_199_3,CH_0199,Channel_199,2021-03-26 00:00:00+00:00,8347,73,42,US,2021-04-06 00:00:00+00:00,4,Entertainment,True,Some description,False,0,0,0,1,Night (0-6),11.0,1w-1m,1,2-5,1-100,11-50,0,1,1,0,3,High,1,1,Entertainment,0.0008769707825422797,3,0.004365760518360175,0.0006013481183710765,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_199_4,CH_0199,Channel_199,2021-03-26 00:00:00+00:00,8347,73,42,US,2023-05-25 00:00:00+00:00,3,Entertainment,True,Some description,False,0,0,0,3,Night (0-6),790.0,>1y,1,2-5,1-100,11-50,0,1,1,0,3,High,1,1,Entertainment,0.0008019050892052143,3,0.0041405634383489785,0.0006013481183710765,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_200_0,CH_0200,Channel_200,2023-03-10 00:00:00+00:00,11159,95,16,,2023-07-24 00:00:00+00:00,1,Music,True,Some description,False,0,0,0,0,Night (0-6),136.0,3m-1y,1,1,1-100,11-50,0,0,1,0,2,Medium,1,1,Music,0.0014158669428811057,3,-0.005025294219203619,0.0006013481183710765,0.00867154692947586,0.0,0.0,0.0,1,0,0,0,0
VID_200_1,CH_0200,Channel_200,2023-03-10 00:00:00+00:00,11159,95,16,,2024-07-02 00:00:00+00:00,0,Music,True,Some description,False,0,0,0,1,Night (0-6),480.0,>1y,0,0,1-100,11-50,0,0,1,0,2,Medium,1,1,Music,0.004471152828731972,3,0.0041405634383489785,0.0006013481183710765,0.00867154692947586,0.0,0.0,0.0,1,0,0,1,0
VID_200_2,CH_0200,Channel_200,2023-03-10 00:00:00+00:00,11159,95,16,,2023-11-13 00:00:00+00:00,0,Music,True,Some description,False,0,0,0,0,Night (0-6),248.0,3m-1y,0,0,1-100,11-50,0,0,1,0,2,Medium,1,1,Music,0.0014158669428811057,3,-0.005025294219203619,0.0006013481183710765,0.00867154692947586,0.0,0.0,0.0,1,0,0,0,0
VID_200_3,CH_0200,Channel_200,2023-03-10 00:00:00+00:00,11159,95,16,,2024-01-26 00:00:00+00:00,3,Music,True,Some description,False,0,0,0,4,Night (0-6),322.0,3m-1y,1,2-5,1-100,11-50,0,0,1,0,2,Medium,1,1,Music,0.0014158669428811057,3,-0.005025294219203619,0.0006013481183710765,0.00867154692947586,0.0,0.0,0.0,1,0,0,0,0
VID_200_4,CH_0200,Channel_200,2023-03-10 00:00:00+00:00,11159,95,16,,2024-05-11 00:00:00+00:00,1,Music,True,Some description,False,0,0,0,5,Night (0-6),428.0,>1y,1,1,1-100,11-50,0,0,1,0,2,Medium,1,1,Music,0.004471152828731972,3,0.0041405634383489785,0.0006013481183710765,0.00867154692947586,0.0,0.0,0.0,1,0,0,1,0
VID_201_0,CH_0201,Channel_201,2023-02-15 00:00:00+00:00,8859,961,11,DE,2023-06-05 00:00:00+00:00,3,Education,True,Some description,False,0,0,0,0,Night (0-6),110.0,3m-1y,1,2-5,101-1k,11-50,0,1,1,0,3,High,1,1,Education,-0.002754160538982728,3,-0.005025294219203619,-0.000900991108640153,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_201_1,CH_0201,Channel_201,2023-02-15 00:00:00+00:00,8859,961,11,DE,2025-03-05 00:00:00+00:00,5,Education,True,Some description,False,0,0,0,2,Night (0-6),749.0,>1y,1,2-5,101-1k,11-50,0,1,1,0,3,High,1,1,Education,0.0003011253468681377,3,0.0041405634383489785,-0.000900991108640153,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_201_2,CH_0201,Channel_201,2023-02-15 00:00:00+00:00,8859,961,11,DE,2024-04-29 00:00:00+00:00,3,Education,True,Some description,False,0,0,0,0,Night (0-6),439.0,>1y,1,2-5,101-1k,11-50,0,1,1,0,3,High,1,1,Education,0.0003011253468681377,3,0.0041405634383489785,-0.000900991108640153,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_201_3,CH_0201,Channel_201,2023-02-15 00:00:00+00:00,8859,961,11,DE,2025-01-13 00:00:00+00:00,2,Education,True,Some description,False,0,0,0,0,Night (0-6),698.0,>1y,1,2-5,101-1k,11-50,0,1,1,0,3,High,1,1,Education,0.0003011253468681377,3,0.0041405634383489785,-0.000900991108640153,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_201_4,CH_0201,Channel_201,2023-02-15 00:00:00+00:00,8859,961,11,DE,2023-06-20 00:00:00+00:00,0,Education,True,Some description,False,0,0,0,1,Night (0-6),125.0,3m-1y,0,0,101-1k,11-50,0,1,1,0,3,High,1,1,Education,-0.002754160538982728,3,-0.005025294219203619,-0.000900991108640153,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_202_0,CH_0202,Channel_202,2021-02-13 00:00:00+00:00,6155,2208,52,FR,2022-08-06 00:00:00+00:00,0,Sports,True,Some description,False,0,1,0,5,Night (0-6),539.0,>1y,0,0,1k-10k,51-100,0,1,1,0,3,High,1,1,Sports,0.0010363603461712825,3,0.0041405634383489785,0.0013047138892692814,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_202_1,CH_0202,Channel_202,2021-02-13 00:00:00+00:00,6155,2208,52,FR,2022-05-02 00:00:00+00:00,0,Sports,True,Some description,False,0,1,0,0,Night (0-6),443.0,>1y,0,0,1k-10k,51-100,0,1,1,0,3,High,1,1,Sports,0.0010363603461712825,3,0.0041405634383489785,0.0013047138892692814,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_202_2,CH_0202,Channel_202,2021-02-13 00:00:00+00:00,6155,2208,52,FR,2023-06-02 00:00:00+00:00,0,Sports,True,Some description,False,1,1,0,4,Night (0-6),839.0,>1y,0,0,1k-10k,51-100,0,1,1,0,3,High,1,1,Sports,0.0010363603461712825,3,0.0041405634383489785,0.0013047138892692814,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_202_3,CH_0202,Channel_202,2021-02-13 00:00:00+00:00,6155,2208,52,FR,2021-09-14 00:00:00+00:00,0,Sports,True,Some description,False,0,1,0,1,Night (0-6),213.0,3m-1y,0,0,1k-10k,51-100,0,1,1,0,3,High,1,1,Sports,-0.0020189255396795835,3,-0.005025294219203619,0.0013047138892692814,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_202_4,CH_0202,Channel_202,2021-02-13 00:00:00+00:00,6155,2208,52,FR,2023-02-26 00:00:00+00:00,0,Sports,True,Some description,False,1,1,0,6,Night (0-6),743.0,>1y,0,0,1k-10k,51-100,0,1,1,0,3,High,1,1,Sports,0.0010363603461712825,3,0.0041405634383489785,0.0013047138892692814,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_203_0,CH_0203,Channel_203,2020-03-05 00:00:00+00:00,13125,437,18,CA,2021-06-10 00:00:00+00:00,1,Music,True,Some description,False,0,0,0,3,Night (0-6),462.0,>1y,1,1,101-1k,11-50,0,1,1,0,3,High,1,1,Music,0.0003011253468681377,3,0.0041405634383489785,-0.000900991108640153,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_203_1,CH_0203,Channel_203,2020-03-05 00:00:00+00:00,13125,437,18,CA,2022-09-09 00:00:00+00:00,1,Music,True,Some description,False,0,0,0,4,Night (0-6),918.0,>1y,1,1,101-1k,11-50,0,1,1,0,3,High,1,1,Music,0.0003011253468681377,3,0.0041405634383489785,-0.000900991108640153,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_203_2,CH_0203,Channel_203,2020-03-05 00:00:00+00:00,13125,437,18,CA,2020-05-31 00:00:00+00:00,1,Music,True,Some description,False,0,0,0,6,Night (0-6),87.0,1-3m,1,1,101-1k,11-50,0,1,1,0,3,High,1,1,Music,-0.005242119312438215,3,-0.012489170539570082,-0.000900991108640153,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_203_3,CH_0203,Channel_203,2020-03-05 00:00:00+00:00,13125,437,18,CA,2022-01-15 00:00:00+00:00,1,Music,True,Some description,False,0,0,0,5,Night (0-6),681.0,>1y,1,1,101-1k,11-50,0,1,1,0,3,High,1,1,Music,0.0003011253468681377,3,0.0041405634383489785,-0.000900991108640153,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_203_4,CH_0203,Channel_203,2020-03-05 00:00:00+00:00,13125,437,18,CA,2021-02-14 00:00:00+00:00,2,Music,True,Some description,False,0,0,0,6,Night (0-6),346.0,3m-1y,1,2-5,101-1k,11-50,0,1,1,0,3,High,1,1,Music,-0.002754160538982728,3,-0.005025294219203619,-0.000900991108640153,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_204_0,CH_0204,Channel_204,2021-06-16 00:00:00+00:00,6697,1328,47,,2024-01-08 00:00:00+00:00,1,News & Politics,True,Some description,False,0,0,0,0,Night (0-6),936.0,>1y,1,1,1k-10k,11-50,0,0,1,0,2,Medium,1,1,News & Politics,0.00470560808569804,3,0.0041405634383489785,0.0013047138892692814,0.00867154692947586,0.0,0.0,0.0,1,0,1,1,0
VID_204_1,CH_0204,Channel_204,2021-06-16 00:00:00+00:00,6697,1328,47,,2022-04-08 00:00:00+00:00,2,News & Politics,True,Some description,False,0,0,0,4,Night (0-6),296.0,3m-1y,1,2-5,1k-10k,11-50,0,0,1,0,2,Medium,1,1,News & Politics,0.0016503221998471738,3,-0.005025294219203619,0.0013047138892692814,0.00867154692947586,0.0,0.0,0.0,1,0,0,0,0
VID_204_2,CH_0204,Channel_204,2021-06-16 00:00:00+00:00,6697,1328,47,,2024-01-12 00:00:00+00:00,1,News & Politics,True,Some description,False,0,0,0,4,Night (0-6),940.0,>1y,1,1,1k-10k,11-50,0,0,1,0,2,Medium,1,1,News & Politics,0.00470560808569804,3,0.0041405634383489785,0.0013047138892692814,0.00867154692947586,0.0,0.0,0.0,1,0,1,1,0
VID_204_3,CH_0204,Channel_204,2021-06-16 00:00:00+00:00,6697,1328,47,,2023-07-26 00:00:00+00:00,1,News & Politics,True,Some description,False,0,0,0,2,Night (0-6),770.0,>1y,1,1,1k-10k,11-50,0,0,1,0,2,Medium,1,1,News & Politics,0.00470560808569804,3,0.0041405634383489785,0.0013047138892692814,0.00867154692947586,0.0,0.0,0.0,1,0,1,1,0
VID_204_4,CH_0204,Channel_204,2021-06-16 00:00:00+00:00,6697,1328,47,,2023-04-10 00:00:00+00:00,0,News & Politics,True,Some description,False,0,0,0,0,Night (0-6),663.0,>1y,0,0,1k-10k,11-50,0,0,1,0,2,Medium,1,1,News & Politics,0.00470560808569804,3,0.0041405634383489785,0.0013047138892692814,0.00867154692947586,0.0,0.0,0.0,1,0,1,1,0
VID_205_0,CH_0205,Channel_205,2022-06-11 00:00:00+00:00,10274,133,14,US,2024-12-08 00:00:00+00:00,5,Music,True,Some description,False,0,0,0,6,Night (0-6),911.0,>1y,1,2-5,101-1k,11-50,0,1,1,0,3,High,1,1,Music,0.0003011253468681377,3,0.0041405634383489785,-0.000900991108640153,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_205_1,CH_0205,Channel_205,2022-06-11 00:00:00+00:00,10274,133,14,US,2024-12-11 00:00:00+00:00,1,Music,True,Some description,False,0,0,0,2,Night (0-6),914.0,>1y,1,1,101-1k,11-50,0,1,1,0,3,High,1,1,Music,0.0003011253468681377,3,0.0041405634383489785,-0.000900991108640153,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_205_2,CH_0205,Channel_205,2022-06-11 00:00:00+00:00,10274,133,14,US,2024-10-29 00:00:00+00:00,1,Music,True,Some description,False,0,0,0,1,Night (0-6),871.0,>1y,1,1,101-1k,11-50,0,1,1,0,3,High,1,1,Music,0.0003011253468681377,3,0.0041405634383489785,-0.000900991108640153,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_205_3,CH_0205,Channel_205,2022-06-11 00:00:00+00:00,10274,133,14,US,2024-11-19 00:00:00+00:00,2,Music,True,Some description,False,0,0,0,1,Night (0-6),892.0,>1y,1,2-5,101-1k,11-50,0,1,1,0,3,High,1,1,Music,0.0003011253468681377,3,0.0041405634383489785,-0.000900991108640153,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_205_4,CH_0205,Channel_205,2022-06-11 00:00:00+00:00,10274,133,14,US,2024-10-30 00:00:00+00:00,0,Music,True,Some description,False,0,0,0,2,Night (0-6),872.0,>1y,0,0,101-1k,11-50,0,1,1,0,3,High,1,1,Music,0.0003011253468681377,3,0.0041405634383489785,-0.000900991108640153,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_206_0,CH_0206,Channel_206,2021-07-04 00:00:00+00:00,12549,1283,74,UK,2022-12-01 00:00:00+00:00,4,Entertainment,True,Some description,False,0,0,0,3,Night (0-6),515.0,>1y,1,2-5,1k-10k,51-100,0,1,1,0,3,High,1,1,Entertainment,0.0010363603461712825,3,0.0041405634383489785,0.0013047138892692814,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_206_1,CH_0206,Channel_206,2021-07-04 00:00:00+00:00,12549,1283,74,UK,2023-03-06 00:00:00+00:00,6,Entertainment,True,Some description,False,0,0,0,0,Night (0-6),610.0,>1y,1,6-10,1k-10k,51-100,0,1,1,0,3,High,1,1,Entertainment,0.0010363603461712825,3,0.0041405634383489785,0.0013047138892692814,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_206_2,CH_0206,Channel_206,2021-07-04 00:00:00+00:00,12549,1283,74,UK,2023-03-16 00:00:00+00:00,3,Entertainment,True,Some description,False,0,0,0,3,Night (0-6),620.0,>1y,1,2-5,1k-10k,51-100,0,1,1,0,3,High,1,1,Entertainment,0.0010363603461712825,3,0.0041405634383489785,0.0013047138892692814,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_206_3,CH_0206,Channel_206,2021-07-04 00:00:00+00:00,12549,1283,74,UK,2022-07-04 00:00:00+00:00,0,Entertainment,True,Some description,False,0,0,0,0,Night (0-6),365.0,3m-1y,0,0,1k-10k,51-100,0,1,1,0,3,High,1,1,Entertainment,-0.0020189255396795835,3,-0.005025294219203619,0.0013047138892692814,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_206_4,CH_0206,Channel_206,2021-07-04 00:00:00+00:00,12549,1283,74,UK,2024-03-19 00:00:00+00:00,1,Entertainment,True,Some description,False,0,0,0,1,Night (0-6),989.0,>1y,1,1,1k-10k,51-100,0,1,1,0,3,High,1,1,Entertainment,0.0010363603461712825,3,0.0041405634383489785,0.0013047138892692814,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_207_0,CH_0207,Channel_207,2023-04-02 00:00:00+00:00,2732,693,56,US,2025-06-17 00:00:00+00:00,0,News & Politics,True,Some description,False,0,1,0,1,Night (0-6),807.0,>1y,0,0,101-1k,51-100,0,1,1,0,3,High,1,1,News & Politics,0.0003011253468681377,3,0.0041405634383489785,-0.000900991108640153,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_207_1,CH_0207,Channel_207,2023-04-02 00:00:00+00:00,2732,693,56,US,2025-08-01 00:00:00+00:00,0,News & Politics,True,Some description,False,0,1,0,4,Night (0-6),852.0,>1y,0,0,101-1k,51-100,0,1,1,0,3,High,1,1,News & Politics,0.0003011253468681377,3,0.0041405634383489785,-0.000900991108640153,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_207_2,CH_0207,Channel_207,2023-04-02 00:00:00+00:00,2732,693,56,US,2023-10-24 00:00:00+00:00,0,News & Politics,True,Some description,False,1,1,0,1,Night (0-6),205.0,3m-1y,0,0,101-1k,51-100,0,1,1,0,3,High,1,1,News & Politics,-0.002754160538982728,3,-0.005025294219203619,-0.000900991108640153,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_207_3,CH_0207,Channel_207,2023-04-02 00:00:00+00:00,2732,693,56,US,2023-10-15 00:00:00+00:00,0,News & Politics,True,Some description,False,0,1,0,6,Night (0-6),196.0,3m-1y,0,0,101-1k,51-100,0,1,1,0,3,High,1,1,News & Politics,-0.002754160538982728,3,-0.005025294219203619,-0.000900991108640153,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_207_4,CH_0207,Channel_207,2023-04-02 00:00:00+00:00,2732,693,56,US,2023-06-29 00:00:00+00:00,0,News & Politics,True,Some description,False,1,1,0,3,Night (0-6),88.0,1-3m,0,0,101-1k,51-100,0,1,1,0,3,High,1,1,News & Politics,-0.005242119312438215,3,-0.012489170539570082,-0.000900991108640153,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
VID_208_0,CH_0208,Channel_208,2022-02-26 00:00:00+00:00,11138,500,7,DE,2024-01-24 00:00:00+00:00,1,Education,True,Some description,False,0,0,0,2,Night (0-6),697.0,>1y,1,1,101-1k,1-10,0,1,1,0,3,High,1,1,Education,0.0003011253468681377,3,0.0041405634383489785,-0.000900991108640153,-0.0023361962891044123,0.0,0.0,0.0,1,0,0,0,0
